gene_id,Peromyscus_F_1,Peromyscus_F_2,Peromyscus_M_1,Peromyscus_M_2,Chromosome,species
Afmid,0.518265885,0.515252781,0.482533799,0.830839305,Autosome,Peromyscus
Birc5,0.148730652,0.295731918,0.233678835,0.201177163,Autosome,Peromyscus
Tmem235,9.25345839,9.37657702,9.040034968,7.702450375,Autosome,Peromyscus
LOC114708941,1.782436773,1.865341065,2.112645512,1.818804128,Autosome,Peromyscus
LOC114708940,1.184425601,0,0.827073614,2.492134688,Autosome,Peromyscus
Socs3,0.895875345,1.399619398,1.474585194,1.500305965,Autosome,Peromyscus
Pgs1,0.246838137,0.167320272,0.188034354,0.263057002,Autosome,Peromyscus
Dnah17,3.153099275,2.885862124,2.705985723,3.386453814,Autosome,Peromyscus
Cyth1,0.121010118,0.142585585,0.140833773,0.145494762,Autosome,Peromyscus
Usp36,0.055073022,0.164258511,0.12979234,0.024831094,Autosome,Peromyscus
Timp2,0.105992806,0.254660075,0.10176899,0.143368779,Autosome,Peromyscus
Cep295nl,0,0.236906624,0,0.071626737,Autosome,Peromyscus
LOC114708958,0.482494307,0.119922293,0.084230346,0.217545015,Autosome,Peromyscus
Cant1,0.256227092,0.327519558,0.345062016,0.495113998,Autosome,Peromyscus
LOC119087044,0.48222248,0.958837852,0.92601181,0.362370758,Autosome,Peromyscus
C1qtnf1,0.542755983,0.539600499,0.41167411,0.489431096,Autosome,Peromyscus
Engase,1.246411691,1.201614818,1.305536905,1.123953781,Autosome,Peromyscus
Rbfox3,5.258627493,4.836198693,5.171530881,4.900341743,Autosome,Peromyscus
Enpp7,10.19509722,9.805308757,10.21442338,9.493231861,Autosome,Peromyscus
Cbx2,0.416467535,0.517557836,0.654334848,0.751100562,Autosome,Peromyscus
Cbx8,1.554933033,2.637111479,1.532887878,1.567123806,Autosome,Peromyscus
Cbx4,1.187066676,1.38842975,1.097097158,1.133406336,Autosome,Peromyscus
Tbc1d16,0.956997719,1.002312728,1.259693236,1.564429271,Autosome,Peromyscus
Ccdc40,4.521161966,4.706725456,4.376575495,4.302534994,Autosome,Peromyscus
Gaa,0.188140433,0.280569929,0.172431987,0.296897901,Autosome,Peromyscus
Eif4a3,0.129649334,0.128895576,0.090532949,0.194852498,Autosome,Peromyscus
Card14,4.14954562,4.214780217,4.362075813,4.782015454,Autosome,Peromyscus
LOC114688093,1.430779514,1.316108982,1.559343473,1.780567106,Autosome,Peromyscus
Slc26a11,0.309092168,0.273151256,0.161877185,0.21678562,Autosome,Peromyscus
Rnf213,0.535190152,0.554882025,0.532548735,0.734254505,Autosome,Peromyscus
Endov,0.270526201,0.171152171,0.334878789,0.266124485,Autosome,Peromyscus
Nptx1,18.849497,20.55344909,14.74649657,10.62875017,Autosome,Peromyscus
Rptor,0.216781467,0.235225929,0.158296595,0.194365997,Autosome,Peromyscus
LOC114680597,0,0,0,0,Autosome,Peromyscus
Chmp6,0.294645405,0.219699293,0,0.199272732,Autosome,Peromyscus
Baiap2,0.466954014,0.409977501,0.406528503,0.486698865,Autosome,Peromyscus
Aatk,5.094256614,5.555822249,5.531406208,6.197608083,Autosome,Peromyscus
LOC119086938,2.118675498,5.265894763,12.20547745,9.552595479,Autosome,Peromyscus
Cep131,0.275755445,0.58485814,0.308092027,0.530480904,Autosome,Peromyscus
Tepsin,0.463340798,0.153549006,0.377471105,0.557091097,Autosome,Peromyscus
Ndufaf8,0.446502296,1.109766033,1.403048197,1.409219615,Autosome,Peromyscus
Slc38a10,0.121292343,0.135660568,0.103224882,0.095703622,Autosome,Peromyscus
LOC119087007,0,0,0.400602233,0.344883697,Autosome,Peromyscus
Bahcc1,0.428961243,0.73005426,0.472155846,0.537609376,Autosome,Peromyscus
LOC119087008,0,0.505726185,0,0.305804166,Autosome,Peromyscus
LOC114680648,0,0,4.189475691,7.213548735,Autosome,Peromyscus
Actg1,0.300648016,0.149450052,0.472364488,0.27110984,Autosome,Peromyscus
Fscn2,1.276048387,1.127670822,1.262325043,2.748843609,Autosome,Peromyscus
Faap100,0.501922342,0.266135604,0.315439022,0.603479058,Autosome,Peromyscus
Nploc4,0.043263773,0.035843538,0.045316048,0.039013178,Autosome,Peromyscus
Tspan10,2.509121266,2.41138257,1.839701364,3.243066028,Autosome,Peromyscus
Pde6g,4.179418462,3.988915283,5.603423737,4.673308819,Autosome,Peromyscus
Oxld1,2.36612274,1.470229084,0,0.533413763,Autosome,Peromyscus
Ccdc137,0.313188767,0.311367945,0.738101919,0.282418483,Autosome,Peromyscus
Arl16,0.703323666,0.349617335,1.289201846,0,Autosome,Peromyscus
Hgs,0.026593702,0.237951822,0.083565631,0,Autosome,Peromyscus
Mrpl12,0.407515188,0.324116775,0.085369244,0.073495497,Autosome,Peromyscus
Slc25a10,0.326405835,0.432677561,0.569815557,0.24528083,Autosome,Peromyscus
Gcgr,16.90323605,13.3763648,16.63665474,11.43189056,Autosome,Peromyscus
Mcrip1,0.460044096,0.392030986,0.275352518,0.474109161,Autosome,Peromyscus
Ppp1r27,0.313303405,1.245927663,0.328165373,0.847565572,Autosome,Peromyscus
P4hb,0.136929275,0.136133194,0.1434247,0.061738099,Autosome,Peromyscus
Arhgdia,0,0.114716715,0,0.104050919,Autosome,Peromyscus
Alyref,0.357736793,0.237104651,0.249804346,0,Autosome,Peromyscus
Anapc11,0.313578876,0.561160415,0.26276313,0.282770265,Autosome,Peromyscus
Npb,0.396270788,0,0,0,Autosome,Peromyscus
Pcyt2,0.327738954,0.271527949,0.28607141,0.098513046,Autosome,Peromyscus
Sirt7,0.08225494,0.245330173,0,0.148347053,Autosome,Peromyscus
Mafg,0.54900256,0.89314488,0.418214716,0.540069771,Autosome,Peromyscus
Pycr1,1.392912776,0.76164805,1.386038093,1.946895131,Autosome,Peromyscus
Myadml2,7.253770348,11.1451973,7.597862694,10.4062943,Autosome,Peromyscus
Notum,16.74767566,15.64280503,16.7041246,10.48499737,Autosome,Peromyscus
Aspscr1,0.614036464,0.828490343,0.700589476,0.79101198,Autosome,Peromyscus
Cenpx,1.683123688,2.281824974,1.602695384,1.517759539,Autosome,Peromyscus
Lrrc45,0.453180623,0.337909435,0.771351514,0.919476828,Autosome,Peromyscus
Rac3,1.121185312,0.796190675,1.174370244,1.011030689,Autosome,Peromyscus
Dcxr,1.215830825,2.283217502,1.981008392,2.314574586,Autosome,Peromyscus
LOC114680634,2.222708667,1.40622761,1.693196974,4.737510052,Autosome,Peromyscus
LOC114703961,8.566038271,8.407054365,7.707044195,7.031220136,Autosome,Peromyscus
Rfng,0.130918461,0.780943953,0.411386264,0.708335621,Autosome,Peromyscus
Gps1,0.172918162,0.429782118,0.090560384,0,Autosome,Peromyscus
Dus1l,0.492677418,0.326542054,0.344032156,0.296181778,Autosome,Peromyscus
Fasn,0.188534119,0.210867768,0.172792802,0.212513688,Autosome,Peromyscus
Ccdc57,0.183881196,0.21571833,0.161787232,0.311732518,Autosome,Peromyscus
Slc16a3,0.915682268,0.780307422,1.370169839,1.218917023,Autosome,Peromyscus
Csnk1d,0.115558917,0.091909663,0.133144671,0.093784899,Autosome,Peromyscus
LOC119086995,0.460779986,0.824581971,0.868747866,2.326850992,Autosome,Peromyscus
Cd7,3.555769779,3.817904957,6.257063395,5.899815034,Autosome,Peromyscus
LOC114703950,4.574216949,4.071205609,4.426157186,4.517646437,Autosome,Peromyscus
LOC114703958,3.273072786,3.217887697,4.304465549,3.148265322,Autosome,Peromyscus
LOC114703931,3.814013396,2.993557436,3.153897038,4.163354465,Autosome,Peromyscus
LOC114703914,2.353260163,2.020545274,1.904687899,3.183084302,Autosome,Peromyscus
LOC114703965,0,0,0,0,Autosome,Peromyscus
LOC114703951,3.031957415,3.941816374,3.664364296,4.206265475,Autosome,Peromyscus
Uts2r,3.10227147,2.803850391,4.87414783,4.323375667,Autosome,Peromyscus
Ogfod3,0.279503078,0.198484356,0.320643747,0.228038323,Autosome,Peromyscus
Hexd,0.78745148,1.03398371,0.809242935,0.415333122,Autosome,Peromyscus
LOC114703918,1.412091842,1.727855013,1.137751013,1.3713066,Autosome,Peromyscus
Narf,0.09954584,0.049483549,0.078200948,0.089765624,Autosome,Peromyscus
Foxk2,0.008876886,0.052951667,0.046489868,0.040023734,Autosome,Peromyscus
LOC114703964,0,0,0,0,Autosome,Peromyscus
Wdr45b,0.09863389,0.098060451,0.185962899,0.035577309,Autosome,Peromyscus
Rab40b,0.986403024,1.219548986,1.708744547,1.619328933,Autosome,Peromyscus
LOC114703923,0.270640251,0.224222332,0.425217653,0.325400386,Autosome,Peromyscus
Fn3k,0.960616524,0.955031675,0.931652463,1.796640786,Autosome,Peromyscus
Tbcd,0.067492501,0.096922384,0.078548999,0.096927532,Autosome,Peromyscus
Znf750,0.19286726,0.287618948,0.101008089,0.086959184,Autosome,Peromyscus
B3gntl1,0.125229686,0.15216865,0.102021208,0.119199745,Autosome,Peromyscus
Metrnl,0.117486089,0.525613708,0.215353599,0.45025891,Autosome,Peromyscus
LOC114703952,1.8743319,1.035241598,0.436276301,2.441373793,Autosome,Peromyscus
LOC114683676,0,0,0,0.30103343,Autosome,Peromyscus
LOC114683710,0.91741147,0,0,0.827277293,Autosome,Peromyscus
LOC114683695,0,0.443212809,0.466951978,0.40200506,Autosome,Peromyscus
LOC114683739,10.19966549,11.23662233,9.095412442,5.406676745,Autosome,Peromyscus
LOC114683832,0,0.572272087,0,0.51906504,Autosome,Peromyscus
LOC114683818,0,0,0,0,Autosome,Peromyscus
LOC114683835,1.805790931,1.346469294,0,2.442562388,Autosome,Peromyscus
LOC114683846,0,0,0,0,Autosome,Peromyscus
LOC114683819,0.068088847,0.067692991,0.2139562,0.153498074,Autosome,Peromyscus
LOC114683824,0,0,1.420086269,0.815047217,Autosome,Peromyscus
LOC114683816,0,1.346469294,1.89145105,2.442562388,Autosome,Peromyscus
LOC114683820,0.425843234,0,0,0,Autosome,Peromyscus
LOC114683821,0,0,0,0,Autosome,Peromyscus
LOC114683892,0,0,0,0,Autosome,Peromyscus
LOC114683933,0.140089182,0.139274729,0,0.063162824,Autosome,Peromyscus
LOC114683934,1.053529586,1.904371923,0.300955958,0.950022028,Autosome,Peromyscus
LOC114683982,0,0,0,0,Autosome,Peromyscus
LOC114684058,4.479823279,5.047615525,1.564109906,1.885187719,Autosome,Peromyscus
LOC114684193,0.207511855,0.330088671,0.217355459,0.37424831,Autosome,Peromyscus
LOC119087064,0.101024262,0,0.070544323,0.182197588,Autosome,Peromyscus
LOC114684197,0.085718782,0.085220429,0.606048534,0.714997733,Autosome,Peromyscus
LOC114684836,0.578087787,0.931989552,0.769161553,0.845337742,Autosome,Peromyscus
LOC114684276,0,0,0,0,Autosome,Peromyscus
LOC114684277,0,0,0,0,Autosome,Peromyscus
LOC114684296,0,0,0,0,Autosome,Peromyscus
LOC114684299,0,0.44929704,0,0.407523609,Autosome,Peromyscus
LOC114684270,0,0.94552066,0,0.428805397,Autosome,Peromyscus
LOC114684287,0,0,0,0,Autosome,Peromyscus
LOC114684393,1.168126784,1.01616857,0.76471153,2.633400596,Autosome,Peromyscus
LOC114684406,0,0,0,1.282142383,Autosome,Peromyscus
LOC114684495,0.877483123,1.586148357,1.336883948,1.942212702,Autosome,Peromyscus
LOC114684498,1.105871965,0.732961752,0.386110163,0.664814569,Autosome,Peromyscus
LOC114684496,0.361158186,0.897646196,0.567435315,0.65134997,Autosome,Peromyscus
LOC114684660,0.640783905,1.486469844,0.671180351,1.540874493,Autosome,Peromyscus
LOC114684707,0.472897735,2.350741972,2.476651375,3.411490452,Autosome,Peromyscus
LOC119087065,0.950304553,0.500177465,1.229591416,1.865101845,Autosome,Peromyscus
LOC114684760,0.091623303,0.364362489,0.191939156,0.165242928,Autosome,Peromyscus
LOC114684762,0,0.094112873,0.297461114,0.4268136,Autosome,Peromyscus
LOC119087066,0,0.037555435,0.039566962,0.017031857,Autosome,Peromyscus
LOC114684763,0.235386809,0.468036627,0.287644816,0.283013921,Autosome,Peromyscus
LOC114684748,0,0.035700981,0.075226363,0.03238168,Autosome,Peromyscus
LOC114684730,0,0,0.08523938,0.146767392,Autosome,Peromyscus
LOC114684817,0.244276513,0,0.085288033,0.146851163,Autosome,Peromyscus
LOC114684818,0,0,0.029553923,0,Autosome,Peromyscus
LOC114684819,0,0.024509464,0,0,Autosome,Peromyscus
LOC114684806,0,0.122759462,1.293346506,0.445383563,Autosome,Peromyscus
LOC114684804,0,0,0.179094646,0.154184921,Autosome,Peromyscus
LOC114684801,0.144147003,0,0.150984809,0,Autosome,Peromyscus
LOC114684783,0,0,0,0.104360427,Autosome,Peromyscus
LOC114684820,0,0,0,0,Autosome,Peromyscus
LOC114684822,0.091721485,0.091188233,0,0,Autosome,Peromyscus
LOC114684793,0,0,0.425913443,0,Autosome,Peromyscus
LOC114684823,1.149176417,0.952079429,2.507685718,1.683941535,Autosome,Peromyscus
LOC114684824,0.97690329,0.927077219,0.465110914,0.480504076,Autosome,Peromyscus
LOC114684825,0.099611873,0.039613099,0.020867419,0.053895102,Autosome,Peromyscus
LOC114684812,0.268995883,0,0,0,Autosome,Peromyscus
LOC119087067,0,0,0,0,Autosome,Peromyscus
LOC114684808,0.244555686,0.40522314,0.085385505,0.44105698,Autosome,Peromyscus
LOC114684827,0.028217344,0,0.029555871,0,Autosome,Peromyscus
LOC114684828,0,0.030756419,0.03240378,0,Autosome,Peromyscus
LOC114684815,0,0.123831285,0.391391646,0.449272244,Autosome,Peromyscus
LOC114684805,0,0,0.158512694,0.13646565,Autosome,Peromyscus
LOC114684800,0,0,0,0,Autosome,Peromyscus
LOC114684782,0,0,0,0,Autosome,Peromyscus
LOC114684830,0,0,0,0,Autosome,Peromyscus
LOC114684831,0,0.18040462,0,0.081815742,Autosome,Peromyscus
LOC114684792,0,0,0,0,Autosome,Peromyscus
LOC114684832,2.872941042,2.999050202,1.705226288,1.770297511,Autosome,Peromyscus
LOC114684833,0.710991508,0.795215174,0.418904069,0.601066645,Autosome,Peromyscus
LOC114684834,0.119528683,0.07922251,0.020866448,0.089820988,Autosome,Peromyscus
LOC114684835,0,0.267600187,0,0,Autosome,Peromyscus
LOC114684837,0.069634307,0.069229466,0.218812512,0.1255857,Autosome,Peromyscus
LOC114685783,0.173128014,0,0,0,Autosome,Peromyscus
LOC119087068,0.067101356,0,0,0,Autosome,Peromyscus
LOC114685208,0,0.837567514,0.882428935,0,Autosome,Peromyscus
LOC114685209,0,0,0,0.583850011,Autosome,Peromyscus
LOC114685229,0,0.489625198,0.515850286,0.444102252,Autosome,Peromyscus
LOC114685216,0.63403326,0,0,0.571740529,Autosome,Peromyscus
LOC114685232,0.207686404,0.275305271,0.217538288,0.24970874,Autosome,Peromyscus
LOC114685217,0,0.642725524,0,0.582968062,Autosome,Peromyscus
LOC114685218,0,0.690721261,0,0.626501392,Autosome,Peromyscus
LOC119087069,0.031824245,0,0.016666936,0.014348783,Autosome,Peromyscus
LOC114685270,0,0,0,0.396633975,Autosome,Peromyscus
LOC114685284,0.449079172,0,0.940763691,0.404957878,Autosome,Peromyscus
LOC114685281,0,0.450247933,0,0,Autosome,Peromyscus
LOC119086142,0,0,0.262840164,0.79198886,Autosome,Peromyscus
LOC119087070,10.2066964,12.68419567,7.275727409,5.368944686,Autosome,Peromyscus
LOC114685331,1.9357396,1.621757497,1.321333849,0.902197664,Autosome,Peromyscus
LOC114685347,0.954033699,0.6674539,0.666193047,1.306383682,Autosome,Peromyscus
LOC114685609,0.402939815,0.450671846,0.263783629,0.772122228,Autosome,Peromyscus
LOC114685610,0.141494088,0.562685868,0.098804033,0.297715892,Autosome,Peromyscus
LOC114685600,0.197420823,0.291435748,0.394772787,0.588020485,Autosome,Peromyscus
LOC114685602,0.738632656,0.993516632,0.773670689,1.606387731,Autosome,Peromyscus
LOC114685604,0.306652898,0.571631389,0.64239878,1.659148513,Autosome,Peromyscus
LOC119087071,0,1.270102379,0,0,Autosome,Peromyscus
LOC114685689,0,0.276109213,0,0,Autosome,Peromyscus
LOC114685720,0.013417957,0.026679895,0.056217824,0.006049832,Autosome,Peromyscus
LOC114685726,0,0,0,0,Autosome,Peromyscus
LOC114685718,0,0.018906212,0.039837716,0.017148405,Autosome,Peromyscus
LOC114685719,0.733457499,0.486128874,0.256083347,0.440931,Autosome,Peromyscus
LOC114685730,1.301588924,0.597240796,0.681665772,1.173709942,Autosome,Peromyscus
LOC119087072,0,0.050400888,0,0.045714861,Autosome,Peromyscus
LOC119087073,0.092122935,0.030529117,0,0,Autosome,Peromyscus
LOC114685706,0,0,0.032549659,0.112089706,Autosome,Peromyscus
LOC114685532,0.505443092,0.274093384,0.625677548,0.662958741,Autosome,Peromyscus
LOC114685716,0.224130813,0.265271139,0.301837833,0.413844955,Autosome,Peromyscus
LOC114685994,0.394444655,0,0.826311334,0.711382226,Autosome,Peromyscus
LOC114686086,35.48564283,39.73771337,27.16192645,51.33943433,Autosome,Peromyscus
LOC114686145,1.567455869,1.445008933,1.194043814,1.207862309,Autosome,Peromyscus
LOC114686131,0.286716693,0.047508296,0.300317485,0.301638455,Autosome,Peromyscus
LOC114685911,10.88065552,0,0,9.811648915,Autosome,Peromyscus
LOC119086103,0,0,0,0,Autosome,Peromyscus
LOC114685724,0.015929594,0,0.033370472,0.071822689,Autosome,Peromyscus
LOC114685557,0.190456045,0.176138389,0.134540161,0.135797621,Autosome,Peromyscus
LOC114685540,0.07266497,0.060202091,0.07611193,0.14197247,Autosome,Peromyscus
LOC114685734,0.061872748,0.06418751,0.053536849,0.094606965,Autosome,Peromyscus
LOC114686192,0.54316527,0.498468375,0.043763926,0.263738553,Autosome,Peromyscus
LOC114686209,0,0.037976106,0.040010166,0,Autosome,Peromyscus
LOC114686215,0,0.086419071,0.045523906,0.078384251,Autosome,Peromyscus
LOC114686229,0,0.179984897,0,0.163250786,Autosome,Peromyscus
LOC114686230,0,0,0,0,Autosome,Peromyscus
LOC114686231,0,0.719939589,0,1.306006285,Autosome,Peromyscus
LOC114686233,0.42005148,0.357950895,0.314269419,0.487005569,Autosome,Peromyscus
LOC114685754,0.129218735,0,0.270696799,0.233046411,Autosome,Peromyscus
LOC114685766,0,0,0,0.018964366,Autosome,Peromyscus
Ccdc70,0.561938617,1.34081186,0,0.60807488,Autosome,Peromyscus
LOC119087077,1.290962317,1.246786701,0.57951465,1.263909728,Autosome,Peromyscus
LOC119087076,20.86572102,22.83377672,16.35232743,28.83268839,Autosome,Peromyscus
LOC119087078,0.119645639,0,0.125321191,0.971015856,Autosome,Peromyscus
LOC114686380,1.66831728,1.46348646,1.130706922,2.389353623,Autosome,Peromyscus
LOC114686405,4.992112443,1.609650556,5.087597844,3.406650695,Autosome,Peromyscus
LOC114686462,0.206202096,0.205003275,0.323975355,0.185943077,Autosome,Peromyscus
LOC114686542,0.525027542,0.671110878,0.628494776,0.743984127,Autosome,Peromyscus
C3,0.840231105,0.659483807,1.389613574,1.648285823,Autosome,Peromyscus
LOC114686580,0.046011946,0.015248147,0.016064862,0.041491348,Autosome,Peromyscus
LOC114686599,0.828440671,1.729610963,1.214834414,1.792914552,Autosome,Peromyscus
LOC114686606,1.006994001,1.313995623,0.856994219,1.674232837,Autosome,Peromyscus
LOC119086104,2.212887542,0.440004443,2.317858836,1.596379968,Autosome,Peromyscus
LOC114686615,1.378333174,0.685159898,0,1.242914194,Autosome,Peromyscus
LOC114686617,1.107302589,1.651297401,1.159828975,0.998511921,Autosome,Peromyscus
LOC114686616,0.730328414,0.726082418,0,2.634299368,Autosome,Peromyscus
LOC114686618,0.818302965,0,0,0,Autosome,Peromyscus
LOC114686625,1.852694591,0.920961682,0,0.835335189,Autosome,Peromyscus
LOC114686634,0.778131728,1.547215625,0,0,Autosome,Peromyscus
LOC114687056,4.844971138,7.626605321,1.691599619,4.004880595,Autosome,Peromyscus
LOC114686051,5.094910126,7.597933873,1.715333797,4.266176144,Autosome,Peromyscus
LOC119087079,0,0.06371433,0,0,Autosome,Peromyscus
LOC114686695,0.177877161,0.44210754,0.465787509,0.802005107,Autosome,Peromyscus
LOC114686710,2.41451312,1.200237791,1.896786596,0.544322789,Autosome,Peromyscus
LOC114686718,2.345972713,2.065781238,1.684976284,1.692387785,Autosome,Peromyscus
LOC114686719,0,0.38366483,0,0,Autosome,Peromyscus
LOC114686740,1.628960884,1.493296346,2.082933589,1.144611539,Autosome,Peromyscus
LOC119086137,3.340272785,2.767377541,4.227623762,2.886592429,Autosome,Peromyscus
LOC119087080,1.736196554,5.178307873,0.909277685,0,Autosome,Peromyscus
LOC114686760,1.550624821,0,0.812090397,0,Autosome,Peromyscus
LOC114686827,0,0.025170628,0,0,Autosome,Peromyscus
LOC114686884,0.39788258,0.692246387,0.312567507,0.672733627,Autosome,Peromyscus
LOC114686889,0,0,0,0,Autosome,Peromyscus
LOC114686881,1.217560315,0.605240821,0,0.548968503,Autosome,Peromyscus
LOC114686882,0.096482545,0.263784437,0.176853818,0.239259056,Autosome,Peromyscus
LOC114686885,0,0.111237725,0,0,Autosome,Peromyscus
LOC119087081,4.008340163,3.397080214,2.821929964,4.444090941,Autosome,Peromyscus
LOC114686883,1.26903195,1.483295954,1.113679345,1.933026413,Autosome,Peromyscus
LOC114686887,7.999485057,0,0,7.213548735,Autosome,Peromyscus
LOC114686953,0.044055772,0.02919976,0.030763744,0.052969819,Autosome,Peromyscus
LOC114686981,1.004630166,2.996368288,1.052286148,0.905926895,Autosome,Peromyscus
LOC114686989,1.83521634,0.729818691,1.153363376,2.647854939,Autosome,Peromyscus
LOC114686991,0.266317642,0.370677048,0.334740933,0.528335212,Autosome,Peromyscus
LOC114687020,37.54144303,31.38975469,30.90327261,28.47128952,Autosome,Peromyscus
LOC114687022,16.58807948,18.14080335,15.63746159,13.46249502,Autosome,Peromyscus
LOC114687019,36.69430234,33.14719841,31.41028215,25.57281347,Autosome,Peromyscus
LOC114687035,0.096290431,0.038292246,0.020171619,0.052098032,Autosome,Peromyscus
LOC114687037,0,0,0,0,Autosome,Peromyscus
